addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,goodstay,hanok,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
세종특별자치시 장군면 태산길 75-3,,8,,B02,B0201,B02011600,2668426,32,20200821224803,,,,,,127.1899356188,36.5510558482,,20200824171901,,학림재,,1
세종특별자치시 장군면 태산길 75-3,,8,,B02,B0201,B02011600,2708329,32,20210309002644,http://tong.visitkorea.or.kr/cms/resource/56/2707656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2707656_image3_1.jpg,Type3,,,127.1899356188,36.5510558482,,20230309134312,010-5695-1131,학림재 [한국관광 품질인증/Korea Quality],,1
경상북도 안동시 서후면 풍산태사로 2830-6,,35,,B02,B0201,B02011600,1998565,32,20150421191142,http://tong.visitkorea.or.kr/cms/resource/01/2993101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2993101_image3_1.jpg,Type1,,,128.6695795561,36.6097289201,6,20230905195827,"054-852-2087, 010-5263-8365",학봉종택[한국관광 품질인증/Korea Quality],,11
전라남도 목포시 유동로 51,(중앙동3가),38,,B02,B0201,B02011600,2607675,32,20190622003017,,,,,,126.3802361926,34.7864010293,,20221227174809,010-9448-4398,학은재,,8
전북특별자치도 전주시 완산구 향교길 45,(교동),37,,B02,B0201,B02011600,1882371,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/79/2584979_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2584979_image3_1.jpg,Type3,,,127.1520142641,35.8120729467,6,20240118174312,063-284-9929,학인당 [한국관광 품질인증/Korea Quality],,12
강원특별자치도 양구군 양구읍 학안로 97-21,,32,,B02,B0201,B02010700,2913684,32,20221107190235,http://tong.visitkorea.or.kr/cms/resource/97/2920697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2920697_image3_1.jpg,Type3,,,127.9795428912,38.0683837508,6,20230702112558,,학조리샘말펜션,,6
인천광역시 강화군 삼산면 삼산남로 1011,,2,,B02,B0201,B02010700,2628203,32,20191022021216,,,,,,126.2967492857,37.6920247875,,20221227231158,,한가라지 농원,,1
전라남도 순천시 교량2길 11-7,(교량동),38,,B02,B0201,B02011600,2603958,32,20190530022101,,,,,,127.5006899859,34.9116779788,,20200316231200,010-3620-2906,한고을(한고을 한옥펜션),,11
충청북도 충주시 중앙탑면 수룡봉황길 553-17,,33,,B02,B0201,B02010500,2014599,32,20150708020247,http://tong.visitkorea.or.kr/cms/resource/51/2014551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2014551_image2_1.jpg,Type3,,,127.8314915972,37.0578952591,6,20240604113244,043-854-2121,한국보훈복지의료공단 보훈휴양원,,11
경상북도 영주시 순흥면 소백로 2806,,35,,B02,B0201,B02010100,2598901,32,20190424191603,,,,,,128.5813724501,36.9326514102,,20230610084255,010-7302-8484,한국선비문화수련원,,14
충청북도 충주시 수안보면 조산공원길 7,,33,,B02,B0201,B02010500,136517,32,20030805090000,http://tong.visitkorea.or.kr/cms/resource/69/1338469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1338469_image3_1.jpg,Type3,,,127.9867226140,36.8455058730,6,20240522105025,0507-1287-7714,한국콘도 수안보,,11
경상북도 안동시 서부시장2길 54,,35,,B02,B0201,B02011600,2950465,32,20230223165555,http://tong.visitkorea.or.kr/cms/resource/76/2950076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2950076_image3_1.jpg,Type1,,,128.7164488870,36.5657875972,6,20230523131528,010-9799-0500,한래소담[한국관광 품질인증/Korea Quality],,11
충청남도 태안군 남면 안면대로 1346-22,,34,,B02,B0201,B02010500,3067171,32,20231212181039,http://tong.visitkorea.or.kr/cms/resource/56/3067156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3067156_image3_1.jpg,Type3,,,126.3062518242,36.6380638243,6,20231213141209,,한림대학교일송문화관,,14
서울특별시 강북구 삼양로181길 168,(우이동),1,,B02,B0201,B02011600,2623573,32,20191008235603,,,,,,127.0075903950,37.6712203738,,20200331014118,010-6210-5040,한미장,,3
경상남도 통영시 한산면 한산일주로 848,,36,,B02,B0201,B02010700,2580832,32,20181220202636,,,,,,128.5073002161,34.7670174113,6,20231226172529,"055-641-7811, 010-4502-6342",한산펜션,,17
경상남도 통영시 통영해안로 247,(항남동),36,,B02,B0201,B02010100,2580844,32,20181220203902,,,,,,128.4221057207,34.8397410950,6,20240307161550,055-642-3384,한산호텔,,17
경상북도 경주시 보문로 465-47,(신평동),35,,B02,B0201,B02010900,136648,32,20030613090000,http://tong.visitkorea.or.kr/cms/resource/13/710413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/710413_image3_1.jpg,Type3,,,129.2924384059,35.8400058463,6,20231218105255,010-9390-9686,한솔모텔,,2
서울특별시 종로구 자하문로1다길 20,(체부동),1,,B02,B0201,B02011100,2571971,32,20181201004208,http://tong.visitkorea.or.kr/cms/resource/23/2571123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2571123_image2_1.jpg,Type3,,,126.9704270026,37.5774778296,,20221227145452,010-6248-6600,한스하우스(Hans house),,23
서울특별시 종로구 북촌로 40-3,(가회동),1,,B02,B0201,B02011600,2696383,32,20201210230903,,,,,,126.9854144381,37.5805582961,,20221228002221,,한옥 201(Hanok 201),,23
서울특별시 종로구 자하문로11길 21-10,(통인동),1,,B02,B0201,B02011600,2699340,32,20201217032254,,,,,,126.9698547581,37.5801108465,,20221228011831,,한옥 게스트하우스 동촌재,,23
서울특별시 종로구 자하문로11길 21-10,(통인동),1,,B02,B0201,B02011600,2706047,32,20210216020936,http://tong.visitkorea.or.kr/cms/resource/96/2705896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2705896_image3_1.jpg,Type3,,,126.9698547581,37.5801108465,,20230217095120,010-8561-5227,한옥 게스트하우스 동촌재 [한국관광 품질인증/Korea Quality],,23
경상북도 경주시 사정로18번길 18-5,(사정동),35,,B02,B0201,B02011600,2699368,32,20201217044940,,,,,,129.2043823614,35.8354602499,,20201217044940,,한옥 솔낭,,2
전북특별자치도 전주시 완산구 한지길 106-1,,37,,B02,B0201,B02011600,2950202,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/20/2948920_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/2948920_image3_1.JPG,Type1,,,127.1538056796,35.8155670253,6,20240118174312,0507-1383-3344,한옥 어사화[한국관광 품질인증/Korea Quality],,12
대구광역시 중구 서성로13길 57 (인교동),,,,B02,B0201,B02011600,3101957,32,20240217101023,,,,,,128.5842969369,35.8718890102,6,20240329153306,"055-867-7737, 053-214-1957",한옥1942,,
대구광역시 중구 국채보상로101길 20-2,,4,,B02,B0201,B02011600,2814162,32,20220318145818,http://tong.visitkorea.or.kr/cms/resource/66/2998966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2998966_image3_1.jpg,Type1,,,128.5846802430,35.8716557103,6,20240424131905,010-6590-5544,한옥1957[한국관광 품질인증/Korea Quality],,8
경상북도 경주시 포석로1050번길 19,(황남동),35,,B02,B0201,B02011600,2707233,32,20210225234242,http://tong.visitkorea.or.kr/cms/resource/65/2707565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2707565_image3_1.jpg,Type3,,,129.2114456476,35.8348687840,,20230413212749,054-749-8090,한옥人(한옥인) [한국관광 품질인증/Korea Quality],,2
대구광역시 중구 국채보상로149길 98,(동인동3가),4,,B02,B0201,B02011600,2695757,32,20201210043443,,,,,,128.6108890108,35.8728977199,,20201228202449,,한옥게스트하우스 '安(Ahn)',,8
전북특별자치도 전주시 완산구 최명희길 26-7 (풍남동3가),,,,B02,B0201,B02011600,3102209,32,20240217152032,,,,,,127.1516336330,35.8162557980,6,20240329144603,010-2167-1188,한옥고택 고을,,
경기도 양평군 양평읍 충신로 333-6,창대리 고가,,,B02,B0201,B02011600,3102087,32,20240217122906,,,,,,127.5058313662,37.4710887700,6,20240329150743,010-8762-0795,한옥더원,,
경기도 양평군 강하면 전의1길 43-6,,31,,B02,B0201,B02010700,2651390,32,20200406195429,http://tong.visitkorea.or.kr/cms/resource/13/2721113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2721113_image3_1.jpg,Type3,,,127.4333815136,37.5012756128,,20230220110115,010-9081-5411,한옥마을 황토펜션[한국관광 품질인증/Korea Quality],,19
전북특별자치도 전주시 완산구 경기전길 165-9 (교동),한옥마을숙박 가인당,,,B02,B0201,B02011600,3102212,32,20240217152606,,,,,,127.1518614933,35.8123229160,6,20240329144529,010-2511-8688,한옥마을숙박 가인당,,
전북특별자치도 전주시 완산구 동문길 54-41,(풍남동1가),37,,B02,B0201,B02011600,2570532,32,20181128190142,http://tong.visitkorea.or.kr/cms/resource/39/2568339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2568339_image2_1.jpg,Type3,,,127.1505919787,35.8193248750,,20240118101913,010-5600-4008,한옥미담(전주한옥마을 한옥미담),,12
전북특별자치도 전주시 완산구 은행로 74-5,,37,,B02,B0201,B02011600,2950934,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/39/3009439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3009439_image3_1.jpg,Type1,,,127.1524864117,35.8133061486,6,20240118174312,0504-0904-2640,한옥스테이 까치[한국관광 품질인증/Korea Quality],,12
경상북도 안동시 풍산읍 소산웃골길 11-6,,,,B02,B0201,B02011600,3102088,32,20240217123023,,,,,,128.5484995538,36.5785579849,6,20240329150650,010-2426-8296,한옥스테이 루가,,
경상북도 칠곡군 기산면 각산3길 61,,,,B02,B0201,B02011600,3102102,32,20240217124540,,,,,,128.3255020889,36.0087909582,6,20240329150342,0507-1448-8338,한옥스테이 봄날,,
경상북도 경주시 국당2길 5,,35,,B02,B0201,B02011600,2950325,32,20230220134551,http://tong.visitkorea.or.kr/cms/resource/72/2948972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2948972_image3_1.jpg,Type1,,,129.2065768671,35.8265446314,6,20230413214211,0507-1325-7205,한옥스테이 소화[한국관광 품질인증/Korea Quality],,2
경상북도 경주시 첨성로 109 (황남동),,,,B02,B0201,B02011600,3102206,32,20240217151643,,,,,,129.2142565539,35.8334356656,6,20240329144734,010-6744-8782,한옥스테이 수향,,
서울특별시 동대문구 왕산로5길 13-3,,1,,B02,B0201,B02011100,2950470,32,20230217161823,http://tong.visitkorea.or.kr/cms/resource/00/2948900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2948900_image3_1.jpg,Type1,,,127.0265607761,37.5774482861,6,20230413035957,0504-0904-2568,한옥스테이 언니집[한국관광 품질인증/Korea Quality],,11
충청남도 금산군 금성면 큰말길 97-6,,,,B02,B0201,B02011600,3101962,32,20240217101533,,,,,,127.4791431585,36.1375055061,6,20240329152751,0507-1365-5159,한옥스테이 여백,,
경상북도 경주시 갯마을길 53 (배반동),,,,B02,B0201,B02011600,3102072,32,20240217113049,,,,,,129.2370856462,35.8145604483,6,20240329151603,010-8959-9091,한옥스테이 여여,,
충청북도 청주시 청원구 오창읍 미래지로 71-67,미래지한옥마을 5호,,,B02,B0201,B02011600,3101960,32,20240217101259,,,,,,127.4050834793,36.7346719263,6,20240329153027,010-9901-9587,한옥스테이 연,,
전북특별자치도 전주시 완산구 향교길 155-26 (교동),,37,,B02,B0201,B02011600,3102083,32,20240217114227,,,,,,127.1583525780,35.8125091181,6,20240516094820,010-5919-1522,한옥스테이 오늘,,12
경상북도 경주시 원효로213번길 11,,35,,B02,B0201,B02011600,2950933,32,20230220141501,http://tong.visitkorea.or.kr/cms/resource/08/3009408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3009408_image3_1.jpg,Type1,,,129.2243442993,35.8425431610,6,20240324201754,010-6520-5074,한옥스테이 조아당[한국관광 품질인증/Korea Quality],,2
경기도 파주시 문산읍 방촌로1294번길 47,,,,B02,B0201,B02011600,3102079,32,20240217113832,,,,,,126.7542726294,37.8403822302,6,20240329151138,031-906-3939,한옥에서 하루를,,
서울특별시 종로구 필운대로3길 12 (누하동),,1,,B02,B0201,B02011600,3072072,32,20231218132617,http://tong.visitkorea.or.kr/cms/resource/85/3070285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3070285_image3_1.jpg,Type1,,,126.9683965985,37.5786693216,6,20240104094442,,한옥에세이 서촌,,23
전북특별자치도 전주시 완산구 은행로 83-14,,37,,B02,B0201,B02011600,2046299,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/41/3021741_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3021741_image3_1.jpg,Type1,,,127.1535724525,35.8123173907,6,20240118174312,010-9203-1111,한옥이야기[한국관광 품질인증/Korea Quality],,12
전북특별자치도 부안군 진서면 내소사로 129,,37,,B02,B0201,B02011600,2698914,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/08/2698208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2698208_image3_1.jpg,Type3,,,126.5851033198,35.6081197797,,20240118174312,063-582-7651,한옥펜션 나비의 꿈 [한국관광 품질인증/Korea Quality],,6
경상북도 경주시 서악동 391-3,,35,,B02,B0201,B02011600,2946408,32,20230129230348,http://tong.visitkorea.or.kr/cms/resource/50/2947550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2947550_image3_1.jpg,Type1,,,129.1916196665,35.8328186411,6,20230207104621,,한옥펜션 더나인,,2
전북특별자치도 익산시 금마면 미륵사지로5길 24-1,,,,B02,B0201,B02011600,3101954,32,20240217100629,,,,,,127.0502547162,35.9923950883,6,20240329154752,010-9900-6424,한옥펜션 수수헌,,
전북특별자치도 전주시 완산구 향교길 42-5,(교동),37,,B02,B0201,B02011600,2651450,32,20200406230132,http://tong.visitkorea.or.kr/cms/resource/31/2661131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2661131_image2_1.jpg,Type3,,,127.1520281651,35.8115618945,,20240118102218,010-5512-1226,한옥혜윰[한국관광 품질인증/Korea Quality],,12
전라남도 여수시 박람회길 99,,38,,B02,B0201,B02010100,2049981,32,20151215230644,,,,,,127.7473445679,34.7555053142,6,20220617151652,061-650-0300,한옥호텔 오동재,,13
전라남도 여수시 박람회길 99,(덕충동),38,,B02,B0201,B02010100,2604347,32,20190531013443,,,,,,127.7452196757,34.7585521582,,20200326011238,,한옥호텔 오동재,,13
강원특별자치도 영월군 무릉도원면 술면길 6-5,,32,,B02,B0201,B02010700,898517,32,20091215234250,http://tong.visitkorea.or.kr/cms/resource/40/1843040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1843040_image3_1.jpg,Type3,,,128.2602620138,37.3217811506,6,20240618155652,010-9148-9723,한우리펜션,,8
경기도 용인시 처인구 송주로236번길 110,한울한옥스테이,31,,B02,B0201,B02011600,2932921,32,20221214170113,,,,,,127.2654931470,37.2371337104,6,20240214171422,0507-1397-7013,한울,,23
충청남도 공주시 한적2길 47-25,,34,,B02,B0201,B02010700,2801966,32,20211221001805,,,,,,127.1375422807,36.4787493286,6,20240510111017,,한적한가,,1
충청남도 태안군 소원면 송의로 695-9,,34,,B02,B0201,B02011600,2544734,32,20180427012040,http://tong.visitkorea.or.kr/cms/resource/12/2680312_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/2680312_image2_1.JPG,Type3,,,126.1612654683,36.8300475341,6,20230309111425,010-4498-8808,한채당 한옥체험관 [한국관광 품질인증/Korea Quality],,14
강원특별자치도 철원군 동송읍 태봉대교길 140-1,,32,,B02,B0201,B02010700,562923,32,20080523004057,http://tong.visitkorea.or.kr/cms/resource/80/1843180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1843180_image3_1.jpg,Type3,,,127.2679344188,38.2046323368,6,20240614111731,033-455-7273,한탄강 디퍼펜션,,12
강원특별자치도 철원군 동송읍 태봉로 1799-22,,32,,B02,B0201,B02010100,602420,32,20080802030241,http://tong.visitkorea.or.kr/cms/resource/73/1843173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1843173_image3_1.jpg,Type3,,,127.2897774067,38.1861460122,6,20231116155554,033-455-1234,한탄리버스파호텔,,12
경상북도 영덕군 창수면 오촌1길 43-12,,35,,B02,B0201,B02011600,2598230,32,20190419224721,,,,,,129.3140612409,36.6119687279,,20200824170720,,한호당,,12
경상북도 경주시 보문로 182-27 경주한화리조트,,35,,A02,A0202,A02020200,136208,32,20051130090000,http://tong.visitkorea.or.kr/cms/resource/14/1196614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1196614_image3_1.jpg,Type3,,,129.2694981824,35.8598198420,6,20240423144142,054-777-8400,한화리조트 경주,,2
충청남도 보령시 해수욕장3길 11-10,,34,,A02,A0202,A02020200,1938614,32,20140801193653,,,,,,126.5198134872,36.3054945913,6,20240613102746,041-931-5500,한화리조트 대천파로스,,5
경기도 포천시 영북면 산정호수로 402,,31,,A02,A0202,A02020200,136520,32,20031219090000,http://tong.visitkorea.or.kr/cms/resource/04/1786904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1786904_image3_1.jpg,Type3,,,127.3143509302,38.0657994142,6,20240517141548,031-534-5500,한화리조트 산정호수,,29
강원특별자치도 속초시 미시령로2983번길 111,,32,,A02,A0202,A02020200,137809,32,20051121090000,http://tong.visitkorea.or.kr/cms/resource/91/3071291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3071291_image3_1.jpg,Type3,,,128.5288163471,38.2097417044,6,20231215152854,033-630-5500,한화리조트 설악,,5
경기도 양평군 옥천면 신촌길 188,,31,,A02,A0202,A02020200,136062,32,20031219090000,,,,,,127.4570802429,37.5670600823,6,20240223131111,031-772-3811,한화리조트 양평,,19
경기도 용인시 처인구 남사읍 봉무로153번길 79,,31,,A02,A0202,A02020200,136063,32,20031219090000,http://tong.visitkorea.or.kr/cms/resource/02/1942902_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1942902_image3_1.jpg,Type3,,,127.1442043066,37.1317187192,6,20240620132657,031-332-1122,한화리조트 용인 베잔송,,23
제주특별자치도 제주시 명림로 575-107,,39,,A02,A0202,A02020200,138195,32,20051118090000,http://tong.visitkorea.or.kr/cms/resource/99/1180899_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1180899_image3_1.jpg,Type3,,,126.6380671275,33.4488572540,6,20240612105608,064-725-9000,한화리조트 제주,,4
강원특별자치도 평창군 봉평면 태기로 228-33,,32,,A02,A0202,A02020200,138662,32,20050714090000,http://tong.visitkorea.or.kr/cms/resource/52/1335752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1335752_image3_1.jpg,Type3,,,128.3316979280,37.5789416837,6,20240613100246,033-334-6100,한화리조트 평창,,15
